0.03069 0.533333
0.07002 0.6
0.07834 0.8
0.10935 1
0.11767 1.2
0.12599 1.4
0.13431 1.6
0.14868 1.8
0.15700 2
0.16532 2.2
0.17364 2.4
0.18196 2.6
0.19028 2.8
0.19860 3
0.20692 3.2
0.21524 1.94286
0.22356 2.05714
0.23188 2.17143
0.24020 2.28571
0.24852 2.4
0.25684 2.51429
0.26516 2.62857
0.27348 2.74286
0.28180 2.85714
0.29012 2.97143
0.29844 3.08571
0.30676 3.2
0.31508 3.31429
0.32340 3.42857
0.33172 3.54286
0.34004 3.65714
0.34836 2.03077
0.35668 2.09231
0.36500 2.15385
0.37332 2.21538
0.38164 2.27692
0.38996 2.33846
0.39828 2.4
0.40660 2.46154
0.41492 2.52308
0.42324 2.58462
0.43156 2.64615
0.43988 2.70769
0.44820 2.76923
0.45652 2.83077
0.46484 2.89231
0.47316 2.95385
0.48148 3.01538
0.48980 3.07692
0.49812 3.13846
0.50644 3.2
0.51476 3.26154
0.52308 3.32308
0.53140 3.38462
0.53972 3.44615
0.54804 3.50769
0.55636 3.56923
0.56468 3.63077
0.57300 3.69231
0.58132 3.75385
0.58964 3.81538
0.59796 3.87692
0.60628 3.93846
0.61460 1.8963
0.62292 1.8963
0.63124 1.8963
0.63956 1.8963
0.64788 1.8963
0.93908 0.0592593
0.97842 0.0888889
1.01775 0.118519
1.03439 0.148148
1.05708 0.177778
1.07372 0.207407
1.09036 0.237037
1.10700 0.266667
1.12364 0.296296
1.14028 0.325926
1.15692 0.355556
1.17356 0.385185
1.19020 0.414815
1.20684 0.444444
1.22348 0.474074
1.24012 0.503704
1.25676 0.533333
1.27340 0.562963
1.29004 0.592593
1.30668 0.622222
1.32332 0.651852
1.33996 0.681481
1.35660 0.711111
1.37324 0.740741
1.38988 0.77037
1.40652 0.8
1.42316 0.82963
1.43980 0.859259
1.45644 0.888889
1.47308 0.918519
1.52300 1.34737
1.53132 1.34867
1.53964 1.34998
1.54796 1.35133
1.55628 1.35263
1.56460 1.35394
1.57292 1.35524
1.58124 1.35655
1.58956 1.35785
1.59788 1.35916
1.60620 1.36046
1.61452 1.36177
1.62284 1.36307
1.63116 1.36438
1.63948 1.36568
1.64780 1.36699
1.65612 1.36825
1.66444 1.36956
1.67276 1.37086
1.68108 1.37217
1.68940 1.37343
1.69772 1.37474
1.70604 1.37604
1.71436 1.37731
1.72268 1.37861
1.73100 1.37987
1.73932 1.38118
1.74764 1.38244
1.75596 1.38375
2.03052 0.0842105
2.06985 0.126316
2.10918 0.8
2.11750 1
2.12582 1.2
2.13414 1.4
2.14851 1.6
2.15683 1.8
2.16515 2
2.17347 2.2
2.18179 2.4
2.19011 2.6
2.19843 2.8
2.20675 2
2.21507 2.13333
2.22339 2.1416
2.23171 2.15
2.24003 2.15827
2.24835 2.16653
2.25667 2.17467
2.26499 2.1828
2.27331 2.19093
2.28163 2.19907
2.28995 2.2072
2.29827 2.2152
2.30659 2.22333
