0.39516 2317.6 12800
0.39562 2318.07 12800
0.39608 2318.53 12800
0.39654 2319.03 12800
0.39701 2319.5 12800
0.39747 2319.97 12800
0.39793 2320.47 12800
0.39839 2320.93 12800
0.39885 2321.43 12800
0.39932 2321.9 12800
0.39978 2322.37 12800
0.40024 2322.87 12800
0.40070 2323.33 12800
0.40117 2323.8 12800
0.40163 2324.3 12800
0.40209 2324.77 12800
0.40414 2325.23 12800
0.40460 2325.73 12800
0.40507 2326.2 12800
0.40553 2326.67 12800
0.40599 2327.17 12800
0.40645 2327.63 12800
0.40691 2328.1 12800
0.40738 2328.6 12800
0.40784 2329.07 12800
0.40830 2329.53 12800
0.40876 2330.03 12800
0.40923 2330.5 12800
0.40969 2330.97 12800
0.41015 2331.43 12800
0.41061 2331.93 12800
0.41107 2332.4 12800
0.41154 2332.87 12800
0.41200 2333.37 12800
0.41246 2333.83 12800
0.41292 2334.3 12800
0.41339 2334.77 12800
0.41385 2335.27 12800
0.41431 2335.73 12800
0.41477 2336.2 12800
0.41523 2336.7 12800
0.41570 2337.17 12800
0.41616 2337.63 12800
0.41662 2338.1 12800
0.41708 2338.6 12800
0.41755 2339.07 12800
0.41801 2339.53 12800
0.41847 2340 12800
0.41893 2340.5 12800
0.41939 2340.97 12800
0.41986 2341.43 12800
0.42032 2341.9 12800
0.42078 2342.4 12800
0.42124 2342.87 12800
0.42171 2343.33 12800
0.42217 2343.8 12800
0.42263 2344.27 12800
0.42309 2344.77 12800
0.42355 2345.23 12800
0.42402 2345.7 12800
0.42448 2346.17 12800
0.42494 2346.67 12800
0.42540 2347.13 12800
0.42587 2347.6 12800
0.42633 2348.07 12800
0.42679 2348.53 12800
0.42725 2349.03 12800
0.42771 2349.5 12800
0.42818 2349.97 12800
0.42864 2350.43 12800
0.42910 2350.9 12800
0.42956 2351.37 12800
0.43003 2351.87 12800
0.43049 2352.33 12800
0.43095 2352.8 12800
0.43141 2353.27 12800
0.43187 2353.73 12800
0.43234 2354.2 12800
0.43280 2354.7 12800
0.43326 2355.17 12800
0.43531 1766.72 12800
0.43577 1767.08 12800
0.43624 1767.42 12800
0.43670 1767.77 12800
0.43716 1768.15 12800
0.43762 1768.5 12800
0.43809 1768.85 12800
0.43855 1769.2 12800
0.43901 1769.55 12800
0.43947 1769.9 12800
0.43993 1770.25 12800
0.44040 1770.6 12800
0.44086 1770.97 12800
0.44132 1771.32 12800
0.44178 1771.68 12800
0.44225 1772.02 12800
0.44271 1772.37 12800
0.44317 1772.73 12800
0.44363 1773.08 12800
0.44409 1773.42 12800
0.44456 1773.77 12800
0.44502 1774.15 12800
0.44548 1774.5 12800
0.44594 1774.85 12800
0.44641 1775.2 12800
0.44687 1775.55 12800
0.44733 1775.9 12800
0.44779 1776.25 12800
0.44825 1776.6 12800
0.44872 1776.95 12800
0.44918 1777.3 12800
0.44964 1777.65 12800
0.45010 1778 12800
0.45057 1778.35 12800
0.45103 1778.7 12800
0.45149 1779.07 12800
0.45195 1779.43 12800
0.45241 1779.78 12800
0.45288 1780.12 12800
0.45334 1780.47 12800
0.45380 1780.83 12800
0.45426 1781.17 12800
0.45473 1781.52 12800
0.45519 1781.88 12800
0.45565 1782.22 12800
0.45611 1782.57 12800
0.45657 1782.92 12800
0.45704 1783.28 12800
0.45750 1783.62 12800
0.45796 1783.97 12800
0.45842 1784.33 12800
0.45889 1784.67 12800
0.45935 1785.02 12800
0.45981 1785.38 12800
0.46027 1785.72 12800
0.46073 1786.07 12800
0.46120 1786.42 12800
0.46166 1786.78 12800
0.46212 1787.12 12800
0.46258 1787.47 12800
0.46305 1787.83 12800
0.46351 1788.17 12800
0.46397 1788.52 12800
0.46443 1788.88 12800
0.46648 2385.63 12800
0.46695 2386.1 12800
0.46741 2386.57 12800
0.46787 2387.03 12800
0.46833 2387.5 12800
0.46879 2387.97 12800
0.46926 2388.43 12800
0.46972 2388.9 12800
0.47018 2389.37 12800
0.47064 2389.83 12800
0.47111 2390.3 12800
0.47157 2390.73 12800
0.47203 2391.2 12800
0.47249 2391.67 12800
0.47295 2392.13 12800
0.47342 2392.6 12800
0.47388 2393.07 12800
0.47434 2393.53 12800
0.47480 2394 12800
0.47527 2394.47 12800
0.47573 2394.93 12800
0.47619 2395.4 12800
0.47665 2395.87 12800
0.47711 2396.33 12800
0.47758 2396.8 12800
0.47804 2397.23 12800
0.47850 2397.7 12800
0.47896 2398.17 12800
0.47943 2398.63 12800
0.47989 2399.1 12800
0.48035 2399.57 12800
0.48081 2400.03 12800
0.48127 2400.5 12800
0.48174 2400.97 12800
0.48220 2401.4 12800
0.48266 2401.87 12800
0.48312 2402.33 12800
0.48359 2402.8 12800
0.48405 2403.27 12800
0.48451 2403.73 12800
0.48497 2404.2 12800
0.48543 2404.67 12800
0.48590 2405.1 12800
0.48636 2405.57 12800
0.48682 2406.03 12800
0.48728 2406.5 12800
0.48775 2406.97 12800
0.48821 2407.43 12800
0.48867 2407.9 12800
0.48913 2408.33 12800
0.48959 2408.8 12800
0.49006 2409.27 12800
0.49052 2409.73 12800
0.49098 2410.2 12800
0.49144 2410.67 12800
0.49191 2411.1 12800
0.49237 2411.57 12800
0.49283 2412.03 12800
0.49329 2412.5 12800
0.49375 2412.97 12800
0.49422 2413.43 12800
0.49468 2413.87 12800
0.49514 2414.33 12800
0.49560 2414.8 12800
0.49765 2415.27 12800
0.49812 2415.73 12800
0.49858 2416.17 12800
0.49904 2416.63 12800
0.49950 2417.1 12800
0.49997 2417.57 12800
0.50043 2418.03 12800
0.50089 2418.47 12800
0.50135 2418.93 12800
0.50181 2419.4 12800
0.50228 2419.87 12800
0.50274 2420.3 12800
0.50320 2420.77 12800
0.50366 2421.23 12800
0.50413 2421.7 12800
0.50459 2422.13 12800
0.50505 2422.6 12800
0.50551 2423.07 12800
0.50597 2423.53 12800
0.50644 2424 12800
0.50690 2424.43 12800
0.50736 2424.9 12800
0.50782 2425.37 12800
0.50829 2425.83 12800
0.50875 2426.27 12800
0.50921 2426.73 12800
0.50967 2427.2 12800
0.51013 2427.63 12800
0.51060 2428.1 12800
0.51106 2428.57 12800
0.51152 2429.03 12800
0.51198 2429.47 12800
0.51245 2429.93 12800
0.51291 2430.4 12800
0.51337 2430.87 12800
0.51383 2431.3 12800
0.51429 2431.77 12800
0.51476 2432.23 12800
0.51522 2432.67 12800
0.51568 2433.13 12800
0.51614 2433.6 12800
0.51661 2434.03 12800
0.51707 2434.5 12800
0.51753 2434.97 12800
0.51799 2435.43 12800
0.51845 2435.87 12800
0.51892 2436.33 12800
0.51938 2436.8 12800
0.51984 2437.23 12800
0.52030 2437.7 12800
0.52077 2438.17 12800
0.52123 2438.6 12800
0.52169 2439.07 12800
0.52215 2439.53 12800
0.52261 2439.97 12800
0.52308 2440.43 12800
0.52354 2440.9 12800
0.52400 2441.33 12800
0.52446 2441.8 12800
0.52493 2442.27 12800
0.52539 2442.7 12800
0.52585 2443.17 12800
0.52631 2443.6 12800
0.52677 2444.07 12800
0.52883 2444.53 12800
0.52929 2444.97 12800
0.52975 2445.43 12800
0.53021 2445.9 12800
0.53067 2446.33 12800
0.53114 2446.8 12800
0.53160 2447.27 12800
0.53206 2447.7 12800
0.53252 2448.17 12800
0.53299 2448.6 12800
0.53345 2449.07 12800
0.53391 2449.53 12800
0.53437 2449.97 12800
0.53483 2450.43 12800
0.53530 2450.87 12800
0.53576 2451.33 12800
0.53622 2451.8 12800
0.53668 2452.23 12800
0.53715 2452.7 12800
0.53761 2453.13 12800
0.53807 2453.6 12800
0.53853 2454.07 12800
0.53899 2454.5 12800
0.53946 2454.97 12800
0.53992 2455.4 12800
0.54038 2455.87 12800
0.54084 2456.3 12800
0.54131 2456.77 12800
0.54177 2457.23 12800
0.54223 2457.67 12800
0.54269 2458.13 12800
0.54315 2458.57 12800
0.54362 2459.03 12800
0.54408 2459.47 12800
0.54454 2459.93 12800
0.54500 2460.4 12800
0.54547 2460.83 12800
0.54593 2461.3 12800
0.54639 2461.73 12800
0.54685 2462.2 12800
0.54731 2462.63 12800
0.54778 2463.1 12800
0.54824 2463.53 12800
0.54870 2464 12800
0.54916 2464.43 12800
0.54963 2464.9 12800
0.55009 2465.33 12800
0.55055 2465.8 12800
0.55101 2466.23 12800
0.55147 2466.7 12800
0.55194 2467.13 12800
0.55240 2467.6 12800
0.55286 2468.07 12800
0.55332 2468.5 12800
0.55379 2468.97 12800
0.55425 2469.4 12800
0.55471 2469.87 12800
0.55517 2470.3 12800
0.55563 2470.77 12800
0.55610 2471.2 12800
0.55656 2471.63 12800
0.55702 2472.1 12800
0.55748 2472.53 12800
